FACTSET_ENTITY_ID_SEGMENT_SUB,g_S1,SOURCE_S1,ISO_COUNTRY
0649LY-E_Scan Transmission and Production_I00007,2.8041684140368868e6,CDP,COL
05J103-E_Cold Cuts_I00010,1337.3042733726083,CDP,COL
05J103-E_Ice Cream_I00012,310.9268661822125,CDP,COL
05J103-E_Coffee_I00014,624.3965755291271,CDP,COL
05J103-E_Biscuits_I00016,1097.8867255509551,CDP,COL
05J103-E_Chocolate_I00016,888.5958081691891,CDP,COL
05J103-E_Pastas_I00017,180.73035320616881,CDP,COL
0649LY-E_Refining and Petrochemicals_I00027,2.4086817233969304e6,CDP,COL
06C3Z9-E_Cement_I00030,2.35363242606065e6,CDP,COL
06C3Z9-E_Concrete_I00030,2.83050757393935e6,CDP,COL
05PMHJ-E_Electricity on the Regulated and Unregulated Market_I00033,10004.808167040313,CDP,COL
05PMHJ-E_Natural Gas and Transportation Capacity_I00033,1009.8219341476572,CDP,COL
05PMHJ-E_Network Connection and Usage_I00033,3116.1703926325154,CDP,COL
05PMHJ-E_Power Generation_I00033,35808.95451928052,CDP,COL
06FFV7-E_Boiler Substation Remuneration_I00033,23.284469887534563,CDP,COL
06FFV7-E_Energy_I00033,89067.66567213465,CDP,COL
06FFV7-E_Gas_I00033,1899.7084064747303,CDP,COL
06FFV7-E_Reliability Charge Refund_I00033,-6043.09608481147,CDP,COL
06FFV7-E_Technical Services_I00033,322.6886778072473,CDP,COL
06FFV7-E_Transactions on Stock Market_I00033,36647.29464274739,CDP,COL
094R7W-E_Electricity Distribution_I00033,172.19719707884997,CDP,COL
094R7W-E_Electricity Transmission_I00033,93.81240485870842,CDP,COL
05PMHJ-E_Electricity on the Regulated and Unregulated Market_I00038,67439.61016969664,CDP,COL
05PMHJ-E_Natural Gas and Transportation Capacity_I00038,6806.926873828652,CDP,COL
05PMHJ-E_Network Connection and Usage_I00038,21005.231983738908,CDP,COL
05PMHJ-E_Power Generation_I00038,241378.13469731723,CDP,COL
06FFV7-E_Boiler Substation Remuneration_I00038,156.9540910735829,CDP,COL
06FFV7-E_Energy_I00038,600380.1923401166,CDP,COL
06FFV7-E_Reliability Charge Refund_I00038,-40734.81843663054,CDP,COL
06FFV7-E_Technical Services_I00038,2175.154013366093,CDP,COL
06FFV7-E_Transactions on Stock Market_I00038,247029.1507060475,CDP,COL
094R7W-E_Electricity Distribution_I00038,1160.7330844752694,CDP,COL
094R7W-E_Electricity Transmission_I00038,632.3631505095263,CDP,COL
06FFV7-E_Boiler Substation Remuneration_I00039,0.4585213307555785,CDP,COL
06FFV7-E_Gas_I00039,37.40934755189237,CDP,COL
06FFV7-E_Reliability Charge Refund_I00039,-119.00156937543115,CDP,COL
06FFV7-E_Technical Services_I00039,6.354434637446823,CDP,COL
06FFV7-E_Transactions on Stock Market_I00039,721.664113005217,CDP,COL
094R7W-E_Distribution of Natural Gas_I00039,92.56579579805785,CDP,COL
094R7W-E_Transport of Natural Gas_I00039,68.19936374896126,CDP,COL
05J103-E_Retail Food_I00043,678.9570527339931,CDP,COL
0649LY-E_Transport and Logistics_I00046,942184.0700001739,CDP,COL
003JGK-E_Banking Colombia_I00051,270.9906151863228,CDP,COL
003JGK-E_Banking El Salvador_I00051,32.338784711504736,CDP,COL
003JGK-E_Banking Panama_I00051,48.8237150426692,CDP,COL
003JGK-E_Investment Banking_I00051,3.6933698798019456,CDP,COL
003JGK-E_Leasing_I00051,57.34751014169831,CDP,COL
003JGK-E_Off Shore Banks_I00051,1.4315940715579438,CDP,COL
003JGK-E_Stock Exchange Commissioner_I00051,6.111903416117264,CDP,COL
003JGK-E_Trusteeship_I00051,11.16091053269013,CDP,COL
05J27C-E_Fund Management_I00051,8.851110664190804,CDP,COL
05J27C-E_Insurance_I00051,28.310955411729125,CDP,COL
05J27C-E_Services_I00051,7.412961064781837,CDP,COL
05WQPQ-E_Assets and Liabilities Management (ALM)_I00051,-101.46471890326859,CDP,COL
05WQPQ-E_Enterprises_I00051,545.8019346955812,CDP,COL
05WQPQ-E_International_I00051,567.8849379970382,CDP,COL
05WQPQ-E_Retail Banking_I00051,1673.7841185325715,CDP,COL
05WL8K-E_Information Technology and Telecommunications_I00053,44.506497351497444,CDP,COL
05WL8K-E_Real Time Systems Management_I00053,18.13227669875822,CDP,COL
05WL8K-E_Road Concessions_I00053,171.432434242805,CDP,COL
05WL8K-E_Transportation and Telecommunications Technologies_I00053,590.1231871050402,CDP,COL
Others-I00001-S,1.4955565499833927e6,,COL
Others-I00002-S,1.0927432770905804e7,,COL
Others-I00003-S,4.769061980902794e7,,COL
Others-I00004-S,3336.906428729806,,COL
Others-I00005-S,3270.7635857420996,,COL
Others-I00006-S,5.379117709997477e6,,COL
Others-I00007-S,1.0035861225503165e7,,COL
Others-I00008-S,58692.43064809307,,COL
Others-I00009-S,43140.563106007445,,COL
Others-I00010-S,489708.9086630845,,COL
Others-I00011-S,162448.09394999384,,COL
